INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'spectral-efficient-parakeet-of-vastness@euromail.eu', '166572566', false, '$2b$12$yolNhbeUodLz/rLPPBoNVOliPadJS82YChwbRGjbdth2WbmEj34nW', 'certain-herring', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'radical-lavender-earthworm-of-grandeur@yahoo.com', '029668260', false, '$2b$12$EpxTYIKVyIDQlOG0TFRN8eKJm6Z137ypyZK1h2PM0dJqpMrAxE/Ji', 'benevolent-capuchin', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'elite-sticky-elephant-of-judgment@mymail.com', '394631563', false, '$2b$12$3YgIfMdprv/MGEY/Lq/HOuO5U5x7tnfjOByqvT/TYER0Y59ONRsc.', 'sweet-woodpecker', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'dangerous-prehistoric-dragon-of-awe@myspace.com', '433877538', false, '$2b$12$SRPJHXlP.C2noHpzgKWAmOpI2UPrgH.5bc2iFW1JVmj316Ns5LNUq', 'gleaming-chupacabra', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'overjoyed-myna-of-unknown-advance@myspace.com', '173077890', false, '$2b$12$YpCub3uJGAzzZ6wbmStQk.WrINAmKKmpeVSGxuwNMNm4YKocP1k2u', 'blond-koel', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'bizarre-succinct-potoo-of-reading@myspace.com', '063053130', false, '$2b$12$ObmJiyLYQnzM7gqNsLOQy.OrBD7r1z7RcnHt9FUXJwv89zWsNBgL6', 'eager-wren', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'private-venomous-mosquito-of-destiny@myspace.com', '920449833', false, '$2b$12$08KdtMg1T7lEaV5lC.STNOHBrKnS5.nXp.ePPRjHAenV0D6lxcl26', 'delectable-boobook', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'calm-shiny-wildebeest-of-excitement@euromail.eu', '878736652', false, '$2b$12$f7tRP6kG05J2ByMd9UbNpOPjKYrMPzVlp9Df1cfuR27pVGsOXAzL.', 'heavenly-lemur', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'accelerated-refined-hog-of-teaching@yahoo.com', '908557500', false, '$2b$12$yIm7kzLthvHwB2eZqNSsf.p16eD9jn8i6aORFvYnK6IZHiHPmkiny', 'precious-sheep', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'electric-loud-oxpecker-of-bliss@euromail.eu', '424090007', false, '$2b$12$0xae3L8FwjHludZCEyImruq16jq7fQ3JoD3.oe.h6ZGfP59L94BRW', 'evasive-pelican', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'outstanding-singing-mink-of-sufficiency@gmail.com', '400003823', false, '$2b$12$CtCfyz6UZmd7CZcRnTWvcesg4k76P9Ga7eHHs.TbQNOlGgsN4CjCO', 'platinum-bumblebee', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'adamant-industrious-mackerel-of-fantasy@euromail.eu', '386766811', false, '$2b$12$OaZebdS9S3zOZFLUQG1l2uMwGDJxS4yt9uzp7Lx.7/HbxozAfjW3m', 'fervent-impala', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'amiable-optimistic-starfish-of-rain@mymail.com', '410619132', false, '$2b$12$SLCHIlqNSe1D6FoD4v5bX.ssvjTzwWWcnHJkQ08DECJAzRaOPuhKS', 'little-raccoon', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'roaring-jasper-butterfly-of-whirlwind@yahoo.com', '911693422', false, '$2b$12$Q7qkZO2PzL.vzRo.CrpOxOdgKepok0S7xcvsQjkEUEDVUs/R.xFR6', 'abstract-mosquito', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'hulking-magnetic-mantis-of-opportunity@gmail.com', '344133918', false, '$2b$12$REKMgDVfid1topESYBN3xuqFhOiX33iMuIrlvQ.NRRqOh9awVLaZi', 'quantum-dragonfly', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'sensible-resourceful-bustard-of-intensity@euromail.eu', '415846189', false, '$2b$12$g1FVlgXaGJqEAtfxYkWI2OX3cJUgFxzfuitCrototLqLzVsby9Q4u', 'uncovered-snake', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'unselfish-refreshing-mosquito-of-exercise@gmail.com', '794138199', false, '$2b$12$K9loLo5gAivCWrL8Pkqjw.MRDwueFOm7OuXt8PDEIRYDsl.rI7tYq', 'pompous-curassow', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'optimistic-cerulean-hog-of-success@hotmail.com', '348553832', false, '$2b$12$eMvw6Lsbb1.rrTYri6wT8exwaXVfhBkGY9SX3jtutFS70SwCdXW2G', 'russet-llama', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'holistic-radiant-woodlouse-of-brotherhood@myspace.com', '401318618', false, '$2b$12$dmNuYc5LGURalZU16.sswerrpuW7FHmc0JuIDzUlYjNPoNqOL.qj6', 'crystal-ammonite', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'nimble-almond-deer-from-avalon@yahoo.com', '946807426', false, '$2b$12$2ymQEwOKEMa3ADyHXmECWOn2NZgsZKhQTJbX3He9OOinprp3npxIG', 'tricky-salamander', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'original-cerulean-bullfinch-of-climate@hotmail.com', '053735371', false, '$2b$12$AMPqkRXs549TmjwIHkzI1eTrO87aSu8PxjUfvblHhbLCDEzinuaAu', 'coral-dragon', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'rousing-chimpanzee-of-scientific-defense@hotmail.com', '838065504', false, '$2b$12$jQFBtbnh0izGBUVruDN3T.6se4HpR7SJHhZ5cr2eOg0C0yAjhJgI6', 'succinct-duck', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'big-brown-mussel-of-intensity@myspace.com', '263161938', false, '$2b$12$cIqIRtz8wbc38TBsW/ruleS6Yn/JLng9O1hbeUxAMvg4DHIA5FOaO', 'poetic-bulldog', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'flat-powerful-nightingale-of-fascination@mymail.com', '082454940', false, '$2b$12$2CQi6tQnS1BDW55S5S1x3uiPLWDhL6qcU5Kq8rIujvMEW6Xs53aua', 'copper-worm', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'lyrical-unbiased-vicugna-from-atlantis@myspace.com', '284018421', false, '$2b$12$Kb89.KPzSn8nNhcG4zVm2uICNKCnrrzjnP5olMdEwRp5qSrWgd2LC', 'jasper-cassowary', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'polite-delectable-numbat-of-force@gmail.com', '990744538', false, '$2b$12$sZQP9WqV5ptnIuDBMj/xj.mPCcVXUfTh2P33H8QdpQVnWL3PFUJeW', 'micro-cassowary', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'orthodox-wakeful-capybara-of-certainty@yahoo.com', '210921397', false, '$2b$12$flMlREnVhIM9V7dpV253HeEqkV2Wo0Mj/X9m4PyzNdGSyFe/yIItu', 'versed-bumblebee', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'magnetic-upbeat-rat-of-reputation@yahoo.com', '198229096', false, '$2b$12$QI7PzEL0sTYJ.ueXySj88evVoZhWr0EioGiNAMWM8PPs7mK.Zs8..', 'furry-ara', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'spiritual-tomato-spider-of-contentment@mymail.com', '350456700', false, '$2b$12$a3NtlkLZukxvCdfrXzrKoeNQHR/jzcMedmunyIUPc6UEyWOdgMate', 'defiant-ibex', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'evasive-hog-of-luxurious-enterprise@myspace.com', '839809634', false, '$2b$12$KvBZvJiwKlaaq2hA0ne2Wube6QrbFUqZ53NxpvmVij.j3VpVYBQl2', 'hopeful-tamarin', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'wealthy-naughty-oarfish-of-progress@mymail.com', '776460779', false, '$2b$12$TIpB8OnnPANm/689zgDJsugfmKHomlGtrp5jrJy7b3o2ZiSv7FGsi', 'satisfied-mammoth', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'greedy-scarlet-dragon-of-tranquility@gmail.com', '208674290', false, '$2b$12$hnK8LhgL5G7Ls3p/8iXk/usBzxFhUDPAuYtdQv4QtGJtuwNzCnZSq', 'infrared-sloth', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'grumpy-tentacled-toucanet-of-youth@yahoo.com', '423894304', false, '$2b$12$cIXfmsqsIQu4Ho3S/d4OV.vfmlPg.mkvwXTcVd3F/Gn2NLK9DuUM.', 'teal-beagle', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'small-silver-sheep-from-tartarus@myspace.com', '922953407', false, '$2b$12$cduKtCSaIyKDY6DCIwPoXeao52oDdJ86rh5iVrTiG8rd/7iF1/l4W', 'uptight-nautilus', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'evasive-pygmy-mandrill-of-defense@euromail.eu', '949365827', false, '$2b$12$fZywciI4lTZnpHgBAyzl2OKlpwk1XRbC8pUutZatU4gswPoucufp2', 'romantic-flounder', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'succinct-zippy-narwhal-of-art@hotmail.com', '504850161', false, '$2b$12$3I9bFfBpmuCJIJDsL1b/NepN1lJ9qJoy2xehs1WWo8bII2zs1eC6a', 'hasty-porpoise', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'snobbish-important-quail-of-popularity@euromail.eu', '074200723', false, '$2b$12$77Pw6JSxpKOZg36fvgPvkO4IF7WyDqOaLgMmP2.TbVeZU3jm6monC', 'idealistic-nightingale', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'deft-bald-macaque-of-realization@gmail.com', '569806791', false, '$2b$12$FfpNmI1EmrNh3NyA2ZEq0OSSfDeN3gvUiIj9gzxLTylezRl/hGfGG', 'enormous-ocelot', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'furry-succinct-waxbill-of-downpour@hotmail.com', '627724805', false, '$2b$12$181DFqeje2PbOXENkmuX0Oa4CMDu2FOQBv5iSnoC0qBhUEcH.E772', 'daffodil-tamarin', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'proficient-poetic-pogona-of-essence@euromail.eu', '989062454', false, '$2b$12$S7raCykDIuqqKSSayHrsMeqiGjonKX2r02CYvw7EwuTzr4/GXJMv.', 'noisy-emu', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'peculiar-upbeat-aardwark-of-coffee@mymail.com', '259587858', false, '$2b$12$hyHuASmG.VbBpNmRWOiCB.f.TuM7fxbUP6Ff.MWhZLa4Lfse.Hliq', 'sly-malamute', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'outgoing-trogon-of-undeniable-agility@hotmail.com', '838145362', false, '$2b$12$vQfOsNbRb1LfjxHUKNxV5uhdQp8HwIHP9lz8nWItcOYwHJ0YMDLSK', 'giga-caracal', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'majestic-offbeat-mushroom-of-courtesy@euromail.eu', '921474012', false, '$2b$12$h6vcrb6NrVJ6PZ4ZdmVEJ.kXY.clNcS3l5IaJC8omKFHr3Q8cTu/O', 'eager-angora', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'stylish-stimulating-cockatoo-from-asgard@euromail.eu', '137580777', false, '$2b$12$FyCvy0Dco2Fepa8DzQke3e4b7bmh9T1F7EV9WGRqYCtCRoVj2pQI.', 'masterful-terrier', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'dramatic-augmented-mosquito-of-vastness@myspace.com', '132569232', false, '$2b$12$x8iEPcziHpl6FnCYYRWp1O5nXYaM6uIo2jXNeFXHVJFKjoxiBNmPe', 'woodoo-centipede', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'industrious-cobalt-booby-of-essence@gmail.com', '947620258', false, '$2b$12$N3npm0rwpTn6B1DoddKl..a75cajTZxFfs48pYkuWp/79W1YUjOzy', 'fat-marmoset', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'funky-manul-of-interesting-bliss@gmail.com', '868835632', false, '$2b$12$qIZf7s6F2CjwuIcDB3n0bebn8CatyDrMeFnL.XG0U7W80NgqHoHha', 'pumpkin-cicada', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'brave-spiked-vicugna-of-nirvana@myspace.com', '157859622', false, '$2b$12$ixeMUj06vTunxFxSNZFfnOV4/iVPppAdaAK7S2v6c.KrHYHXJU0zO', 'tricky-pigeon', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'weightless-agile-bat-from-lemuria@euromail.eu', '930351229', false, '$2b$12$gp6RI3fgNT/aRNsE5U.FB.P7b.5z6mEB8O7JO9W3vIiWbWVbsV00i', 'airborne-warthog', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'outstanding-gay-muskrat-of-excellence@euromail.eu', '495694715', false, '$2b$12$f/2EhrXa.vIhUsiyJmylUuslCMHRx6E7cf2rtqCp0dxeyOtYjTp3.', 'tasteful-fossa', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'inquisitive-therapeutic-lemur-of-felicity@euromail.eu', '862961597', false, '$2b$12$COI0w7NF1Ajskaz0AkBHFuY/tbGxMulaoRrFeJZkGID1WfqvhjIVW', 'debonair-falcon', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'solid-laughing-baboon-from-tartarus@yahoo.com', '914312444', false, '$2b$12$qy9ghr8O6ndAFfN9NkXPu.zkuLAtirkW.I1188LZth9biTXVH2wP.', 'happy-longhorn', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'inquisitive-crayfish-of-unearthly-amplitude@mymail.com', '858939046', false, '$2b$12$A1fr8YJ5copmz9Od/egJ8e/ArE9Il7tvbEwBls0VVVglylEX5S402', 'tunneling-guan', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'resourceful-tentacled-boar-of-cleaning@myspace.com', '153767942', false, '$2b$12$FfLU36/OVP45hlhp3WDKZOyISEYIY2/F205EfkprhcsCATjnxsehy', 'naughty-spoonbill', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'serious-platinum-kangaroo-of-poetry@yahoo.com', '742501535', false, '$2b$12$u52XkZhuQ62AHIgFD4DlfuuVCV1738rcXgUM3W3k4XOC8Z2DnHuNG', 'electric-teal', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'calm-marmoset-of-great-admiration@mymail.com', '285076222', false, '$2b$12$rJc82UlJcVDYlOr.MS0adeEEKqil1eQLoQqHBpU0U69GNc56pTkhq', 'olivine-lemming', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'graceful-intrepid-bonobo-from-vega@hotmail.com', '661838450', false, '$2b$12$QLMb/Jlzre/oyVEsaBKb.OiIa3mG8wfHqLo5NCLFWKe2Plvp8ED..', 'purring-donkey', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'invaluable-enchanted-dormouse-of-control@hotmail.com', '771753005', false, '$2b$12$Qpbj8VRjgJkmHobrw3cJL.4d.crCrVUU16EJdjZSeGpeiA4h3B89u', 'observant-sawfish', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'crystal-flat-baboon-of-acumen@gmail.com', '112852502', false, '$2b$12$WwAdeJrcu5LrNtcxr26gWeymb1AlosGuyU6yIdiXrAkfH8uk6rQmC', 'crystal-earwig', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'steadfast-unyielding-pudu-of-champagne@myspace.com', '315248203', false, '$2b$12$rzmUEjPCWF8L8P0WGN01ReNK0bkX62HDRfGBxSgCquer7//1rnWfq', 'benevolent-reindeer', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'judicious-venomous-wasp-of-respect@myspace.com', '380012788', false, '$2b$12$FFcwa5dIfA9mhbC2tb/rTueykLJfLh5KDidaolbq7NORvBybyWk5C', 'muscular-hare', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'psychedelic-lurking-kestrel-of-fertility@gmail.com', '725387057', false, '$2b$12$CIFafBPQyGtnVBSz.FBbXeWjqhO.uLrDtRPQXk7hxs8P38z19jwUa', 'singing-cuscus', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'berserk-hopeful-newt-of-reputation@yahoo.com', '201686588', false, '$2b$12$dBZ9/zc/fcwUbe6UvOnx8ODFC9dA5/XavkfNmbR6Lidn7CAgsWcdO', 'deft-akita', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'uncovered-upbeat-jaybird-from-asgard@euromail.eu', '148570716', false, '$2b$12$Jj.C9vOs.vHlnRnTfnOQl.TN4pRcVnK5oQ6GD3U1eE2sfv6/SIWFG', 'annoying-sheep', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'nifty-bulldog-of-infinite-variation@yahoo.com', '736122236', false, '$2b$12$WvBQ0Ak4OzxW5JZzzgCSPOD2scX5s6h.egccfQ2wKmkxxqtlo3Uwy', 'jolly-shrew', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'evasive-mahogany-kittiwake-of-courtesy@hotmail.com', '360021115', false, '$2b$12$MLaBAfM7C3Qwu25mSfH7LOKpiGOnDtPzch8aNwh//1YQifP4D.BJq', 'awesome-lobster', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'determined-booby-of-improbable-exercise@gmail.com', '822329728', false, '$2b$12$/feHJQLkUzlkN6X3AgLEhuDDFyPAe4WjG5dTH2Z.aKty1GzGp4cb6', 'hidden-leopard', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'strict-fluorescent-groundhog-of-modernism@myspace.com', '859257969', false, '$2b$12$eYhsqn/n28hCj/Z4J0t8mOJpNuPCnXqrj9AvXr40FgWf/cB6oL8Pe', 'bouncy-sparrow', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'gorgeous-helpful-rabbit-of-nirvana@hotmail.com', '997487272', false, '$2b$12$NvqTQ0YmwKgRY9TNrkzvGOPdBXh1w6pCcPXXaz8uK5neDGmhUKQ6e', 'incredible-hummingbird', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'swinging-nocturnal-kestrel-of-flowers@gmail.com', '177827093', false, '$2b$12$m0sp4NYT6w4sv2YgoK364uiT.ql.WNrr9hiNsOkWuGXhCOtxs1FGu', 'tireless-chimpanzee', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'brilliant-cautious-manul-of-bloom@mymail.com', '773219220', false, '$2b$12$Z6t4kIyl227A0SZEA0O/2ueMC6IyhYtRVvsdvdLoKz/nzXIr0MpI2', 'keen-ladybug', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'venomous-smart-petrel-of-kindness@myspace.com', '422193694', false, '$2b$12$c759oA/n7ViXNr2UXNQObeE2QwsDcfyKHT9Bri/tKNPqc.Qgpe6Qm', 'gorgeous-vulture', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'burrowing-loutish-husky-of-saturation@yahoo.com', '480129810', false, '$2b$12$EWW6r3U/hjf6BVyQuUr0MueV/2NcCgF1lWl8IRBNIlOI6Fqrpyw/m', 'stereotyped-badger', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'sloppy-manatee-of-holistic-prosperity@gmail.com', '569744566', false, '$2b$12$BhePWAXd5ZfIIhIE3IwQ2.2m.YJ1IcSywMOJ1NkK4L0B9jWJ2dlmC', 'efficient-okapi', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'beryl-mongoose-of-strange-jest@mymail.com', '596525222', false, '$2b$12$.4Kxf0B66/p.gHBGPOvRMOXA/4u3u20AtYQF9gfIJA1S/WIAZP/dq', 'armored-echidna', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'icy-sapphire-ringtail-of-satiation@hotmail.com', '934787181', false, '$2b$12$R7oOahRclKSUiDJgN46bPul8OYyNlVP6FvfiymHgDxSlvKkVlfFZ6', 'carrot-tarsier', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'hopeful-cinnamon-vicugna-of-order@gmail.com', '135243243', false, '$2b$12$abVFKnNf3Yr8vWtXANNhXuch0SShNCJNQzWZSrGDLq.AVPX2GjyN2', 'towering-wombat', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'arrogant-galago-of-perfect-potency@yahoo.com', '115706909', false, '$2b$12$y4bfSmn4ok.zJFjvnBDhjecBSt866mrxlSkypbvXalMy.P/f/GDIi', 'malachite-tarantula', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'monumental-watchful-toad-of-argument@hotmail.com', '620695776', false, '$2b$12$J0m2AJuWrXiBkYpzS/n4qug3OQlthgVv8J4iIJ6PlFD9ryZ9QYqtC', 'secret-tarsier', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'bouncy-clam-of-strange-honeydew@yahoo.com', '432711435', false, '$2b$12$oXs27rDqZ2q0Rp7eQpwlAuDGJsLbj8kBA107u12gUXCqLyS9Uw2Ny', 'denim-bullfrog', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'jumping-fortunate-elk-from-betelgeuse@euromail.eu', '011286459', false, '$2b$12$UPwCv2Yxny5BxjxyGHUwB.kbfZITED5KYykJqrdOo10IjOsTcky5C', 'precious-degu', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'aloof-mink-of-delightful-happiness@myspace.com', '093432872', false, '$2b$12$P4/c9zbnP8jV1UpFOxPaHubnOPUVWWHJ0cnshZeHYyDf5CzoPiXBa', 'jumping-tapir', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'discreet-delectable-labradoodle-of-eternity@yahoo.com', '626320384', false, '$2b$12$mOcZb/9kF.9AQIhMbbX4aO87zWF.xbjFCtAc97fitgITO9rsr7tx.', 'scrupulous-emu', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'uppish-asparagus-avocet-of-pizza@myspace.com', '981369835', false, '$2b$12$cbqeySDl0dUeQu1BxHRNTOriSmp9KRZ.7aZvBWF9VEIakPy9UVOba', 'precious-terrier', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'realistic-agate-elk-of-skill@euromail.eu', '871039577', false, '$2b$12$Cgz5Ol4N5.5M1ft7lsggIOkwQH22Uigjbw0Gvih2m8v9zqoM42Y16', 'vengeful-firefly', DEFAULT, true);
INSERT INTO public.users(user_id, email, phone_number, is_admin, password, login, token, is_active) VALUES(DEFAULT, 'inquisitive-rampant-grouse-of-prowess@hotmail.com', '011629238', false, '$2b$12$EBl4AQHW0/8TznE0TqhFbeAEM..M1sKtLhXsSwiiUR1QBkdSIbdQi', 'ambrosial-mastodon', DEFAULT, true);
